0, -75.0571, 28.2932
1, -71.343, 26.6227
2, -72.3003, 53.7595
3, -76.9032, 53.0131
4, -76.393, 56.4467
5, -63.5979, 57.2031
6, -64.0966, 54.168
7, -67.6005, 53.1738
8, -66.8194, 27.6223
9, -62.8168, 27.6107
10, -62.8163, 18.7958
11, -67.8059, 18.2528
12, -67.6174, 11.5764
13, -62.9007, 11.5543
14, -62.8017, 8.40269
15, -75.5983, 8.40221
16, -75.6132, 10.7944
17, -69.9694, 10.784
18, -70.2886, 18.741
19, -75.616, 18.6546
